Wien-Alter-Ausländische Herkunft | Vienna-Age-Foreign Background;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;AGE;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_ROU;POP_HUN;POP_SYR;POP_RUS;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;.;.;2;43;13986;758;799;338;381;457;139;85;7;89;1882;9051;20090101
AT1;AT13;AT130;.;.;2;44;13960;708;707;319;310;405;137;95;19;104;1907;9249;20090101
AT1;AT13;AT130;.;.;2;45;13956;745;616;324;331;416;115;81;18;81;1789;9440;20090101
AT1;AT13;AT130;.;.;2;46;13463;710;535;312;330;376;120;74;6;69;1764;9167;20090101
AT1;AT13;AT130;.;.;2;47;12912;775;462;280;392;371;108;84;7;82;1489;8862;20090101
AT1;AT13;AT130;.;.;2;48;12711;729;674;232;401;376;121;75;11;79;1560;8453;20090101
AT1;AT13;AT130;.;.;2;49;12240;747;500;257;440;340;98;77;10;72;1530;8169;20090101
AT1;AT13;AT130;.;.;2;50;11622;697;437;221;460;373;104;90;12;67;1427;7734;20090101
AT1;AT13;AT130;.;.;2;51;11241;732;355;213;481;331;104;87;14;51;1431;7442;20090101
AT1;AT13;AT130;.;.;2;52;11451;869;485;203;438;396;117;109;20;67;1500;7247;20090101
AT1;AT13;AT130;.;.;2;53;10816;987;466;191;478;379;91;146;9;57;1393;6619;20090101
AT1;AT13;AT130;.;.;2;54;10411;1104;383;195;435;394;102;151;6;67;1344;6230;20090101
AT1;AT13;AT130;.;.;2;55;10011;1113;324;197;387;402;59;151;3;41;1294;6040;20090101
AT1;AT13;AT130;.;.;2;56;9894;1111;314;182;408;392;84;128;3;67;1271;5934;20090101
AT1;AT13;AT130;.;.;2;57;9322;969;199;170;334;266;69;115;3;50;1170;5977;20090101
AT1;AT13;AT130;.;.;2;58;9887;1051;337;166;317;291;79;111;2;43;1146;6344;20090101
AT1;AT13;AT130;.;.;2;59;10171;907;240;193;239;326;74;124;2;43;1102;6921;20090101
AT1;AT13;AT130;.;.;2;60;11075;879;245;178;258;234;54;154;5;27;1116;7925;20090101
AT1;AT13;AT130;.;.;2;61;11649;718;191;241;210;209;47;154;3;48;1082;8746;20090101
AT1;AT13;AT130;.;.;2;62;8733;510;178;292;185;163;47;136;10;55;916;6241;20090101
AT1;AT13;AT130;.;.;2;63;8633;430;183;409;156;131;45;103;2;40;1029;6105;20090101
AT1;AT13;AT130;.;.;2;64;10961;446;134;384;225;121;43;130;3;32;1156;8287;20090101
AT1;AT13;AT130;.;.;2;65;10830;431;107;378;186;116;55;109;3;17;987;8441;20090101
AT1;AT13;AT130;.;.;2;66;10123;414;117;361;142;106;45;121;2;19;951;7845;20090101
AT1;AT13;AT130;.;.;2;67;11387;388;92;370;124;100;53;100;1;35;915;9209;20090101
AT1;AT13;AT130;.;.;2;68;11859;368;113;411;108;104;60;84;1;39;836;9735;20090101
AT1;AT13;AT130;.;.;2;69;11139;341;86;316;109;80;63;80;6;24;741;9293;20090101
AT1;AT13;AT130;.;.;2;70;6800;263;78;228;69;95;45;72;6;26;584;5334;20090101
AT1;AT13;AT130;.;.;2;71;5672;250;80;196;82;69;42;82;2;39;578;4252;20090101
AT1;AT13;AT130;.;.;2;72;5515;270;50;163;68;67;40;72;3;22;523;4237;20090101
AT1;AT13;AT130;.;.;2;73;5404;232;49;134;65;68;30;52;4;19;547;4204;20090101
AT1;AT13;AT130;.;.;2;74;5480;251;46;115;67;37;39;59;3;13;524;4326;20090101
AT1;AT13;AT130;.;.;2;75;5588;211;64;106;59;44;33;63;0;14;516;4478;20090101
AT1;AT13;AT130;.;.;2;76;5866;213;63;90;56;41;36;47;2;9;510;4799;20090101
AT1;AT13;AT130;.;.;2;77;5912;176;31;85;50;32;29;54;0;8;495;4952;20090101
AT1;AT13;AT130;.;.;2;78;6028;184;33;79;51;25;21;58;2;10;526;5039;20090101
AT1;AT13;AT130;.;.;2;79;5771;141;31;104;48;26;38;53;2;5;481;4842;20090101
AT1;AT13;AT130;.;.;2;80;5722;111;25;81;44;22;29;55;0;15;446;4894;20090101
AT1;AT13;AT130;.;.;2;81;5598;93;25;80;45;19;41;51;0;10;461;4773;20090101
AT1;AT13;AT130;.;.;2;82;5955;94;23;127;63;22;48;57;0;14;520;4987;20090101
AT1;AT13;AT130;.;.;2;83;5883;94;12;207;63;15;53;50;1;11;434;4943;20090101
AT1;AT13;AT130;.;.;2;84;5565;65;7;218;72;12;49;31;0;10;439;4662;20090101
AT1;AT13;AT130;.;.;2;85;5470;64;7;226;84;5;37;55;0;15;484;4493;20090101
AT1;AT13;AT130;.;.;2;86;4956;56;6;238;65;9;38;44;0;11;437;4052;20090101
AT1;AT13;AT130;.;.;2;87;4308;44;5;233;54;16;35;43;1;12;395;3470;20090101
AT1;AT13;AT130;.;.;2;88;3466;29;2;207;40;12;20;43;0;18;327;2768;20090101
AT1;AT13;AT130;.;.;2;89;2425;25;2;105;19;4;15;25;0;9;235;1986;20090101
AT1;AT13;AT130;.;.;2;90;1369;9;2;47;21;2;8;28;0;4;122;1126;20090101
AT1;AT13;AT130;.;.;2;91;1155;7;0;36;11;2;7;21;0;3;114;954;20090101
AT1;AT13;AT130;.;.;2;92;1022;3;1;31;10;1;5;14;0;2;86;869;20090101
AT1;AT13;AT130;.;.;2;93;1003;3;0;30;8;1;7;9;0;8;83;854;20090101
AT1;AT13;AT130;.;.;2;94;1015;8;0;27;6;0;2;11;0;1;93;867;20090101
AT1;AT13;AT130;.;.;2;95;836;4;0;15;3;1;1;11;0;2;77;722;20090101
AT1;AT13;AT130;.;.;2;96;602;2;0;16;6;0;6;5;0;2;56;509;20090101
AT1;AT13;AT130;.;.;2;97;382;3;0;12;1;0;2;6;0;1;29;328;20090101
AT1;AT13;AT130;.;.;2;98;259;0;0;6;1;0;3;2;0;1;17;229;20090101
AT1;AT13;AT130;.;.;2;99;178;1;2;3;1;0;0;4;0;0;14;153;20090101
AT1;AT13;AT130;.;.;2;100;88;0;0;2;0;0;1;2;0;0;8;75;20090101
AT1;AT13;AT130;.;.;2;101;63;0;0;2;0;1;1;0;0;0;6;53;20090101
AT1;AT13;AT130;.;.;2;102;37;1;0;0;0;0;0;0;0;0;5;31;20090101
AT1;AT13;AT130;.;.;2;103;21;0;0;0;0;0;0;1;0;0;1;19;20090101
AT1;AT13;AT130;.;.;2;104;9;0;0;0;0;0;0;0;0;0;2;7;20090101
AT1;AT13;AT130;.;.;2;105;6;0;0;0;0;0;0;0;0;0;0;6;20090101
AT1;AT13;AT130;.;.;2;106;4;0;0;0;0;0;0;0;0;0;1;3;20090101
AT1;AT13;AT130;.;.;2;107;1;0;0;0;0;0;0;0;0;0;0;1;20090101
AT1;AT13;AT130;.;.;2;108;1;0;0;0;0;0;0;0;0;0;0;1;20090101
AT1;AT13;AT130;.;.;2;109;1;0;0;0;0;0;0;0;0;0;0;1;20090101
AT1;AT13;AT130;.;.;1;0;8782;375;311;190;188;78;100;29;1;43;863;6604;20090101
AT1;AT13;AT130;.;.;1;1;8606;402;311;168;183;61;92;29;1;72;895;6392;20090101
AT1;AT13;AT130;.;.;1;2;8550;404;241;154;165;81;75;31;6;60;868;6465;20090101
AT1;AT13;AT130;.;.;1;3;8308;324;237;130;167;67;65;25;0;93;810;6390;20090101
AT1;AT13;AT130;.;.;1;4;8444;322;218;166;142;65;71;30;2;80;768;6580;20090101
AT1;AT13;AT130;.;.;1;5;8289;291;215;139;152;85;73;22;2;82;765;6463;20090101
AT1;AT13;AT130;.;.;1;6;8204;322;239;133;118;84;58;26;6;78;733;6407;20090101
AT1;AT13;AT130;.;.;1;7;7836;307;282;97;123;107;48;22;2;64;832;5952;20090101
AT1;AT13;AT130;.;.;1;8;8004;297;309;101;125;114;57;26;3;68;873;6031;20090101
AT1;AT13;AT130;.;.;1;9;7716;297;290;95;120;93;54;17;5;77;730;5938;20090101
AT1;AT13;AT130;.;.;1;10;7842;335;327;90;100;120;55;25;4;56;825;5905;20090101
AT1;AT13;AT130;.;.;1;11;7965;360;332;107;113;116;62;25;3;67;851;5929;20090101
AT1;AT13;AT130;.;.;1;12;8283;334;346;85;91;121;50;26;1;64;846;6319;20090101
AT1;AT13;AT130;.;.;1;13;8072;328;348;76;90;106;42;24;3;70;769;6216;20090101
AT1;AT13;AT130;.;.;1;14;8525;341;361;74;106;124;56;26;5;49;795;6588;20090101
AT1;AT13;AT130;.;.;1;15;8507;355;343;70;88;106;46;22;1;57;817;6602;20090101
AT1;AT13;AT130;.;.;1;16;8613;383;356;88;114;174;43;25;1;64;872;6493;20090101
AT1;AT13;AT130;.;.;1;17;8711;404;350;67;100;245;46;19;1;64;843;6572;20090101
AT1;AT13;AT130;.;.;1;18;8943;426;392;111;90;252;55;28;5;54;1088;6442;20090101
AT1;AT13;AT130;.;.;1;19;9316;487;554;117;82;271;119;24;8;70;1142;6442;20090101
AT1;AT13;AT130;.;.;1;20;10212;523;648;166;127;334;170;54;6;71;1350;6763;20090101
AT1;AT13;AT130;.;.;1;21;10557;581;670;264;160;304;173;45;8;57;1568;6727;20090101
AT1;AT13;AT130;.;.;1;22;11011;593;702;294;194;350;183;50;12;65;1723;6845;20090101
AT1;AT13;AT130;.;.;1;23;11539;618;821;374;224;387;191;55;8;77;1811;6973;20090101
AT1;AT13;AT130;.;.;1;24;12125;660;859;378;297;423;183;45;19;66;1938;7257;20090101
AT1;AT13;AT130;.;.;1;25;12238;683;788;411;292;426;186;70;16;82;1995;7289;20090101
AT1;AT13;AT130;.;.;1;26;12799;662;934;447;289;391;189;84;11;86;2026;7680;20090101
AT1;AT13;AT130;.;.;1;27;13051;720;959;483;328;360;193;106;14;88;2098;7702;20090101
AT1;AT13;AT130;.;.;1;28;13056;721;1015;507;377;373;195;109;12;66;2243;7438;20090101
AT1;AT13;AT130;.;.;1;29;12457;722;964;471;375;334;211;110;14;74;2192;6990;20090101
AT1;AT13;AT130;.;.;1;30;12272;752;932;504;413;315;201;94;16;72;2278;6695;20090101
AT1;AT13;AT130;.;.;1;31;12148;781;881;503;399;327;191;125;15;80;2248;6598;20090101
AT1;AT13;AT130;.;.;1;32;12185;750;832;482;365;339;186;157;14;81;2315;6664;20090101
AT1;AT13;AT130;.;.;1;33;12442;777;753;467;389;344;181;124;15;75;2350;6967;20090101
AT1;AT13;AT130;.;.;1;34;12536;811;827;419;335;292;189;116;13;78;2260;7196;20090101
AT1;AT13;AT130;.;.;1;35;12234;737;849;438;311;334;164;106;24;75;2085;7111;20090101
AT1;AT13;AT130;.;.;1;36;12734;802;887;446;311;355;152;73;5;73;2159;7471;20090101
AT1;AT13;AT130;.;.;1;37;13007;863;842;453;336;335;207;78;22;80;2039;7752;20090101
AT1;AT13;AT130;.;.;1;38;13421;892;855;385;333;345;178;87;19;60;2155;8112;20090101
AT1;AT13;AT130;.;.;1;39;14041;967;804;417;304;391;200;101;15;64;2132;8646;20090101
AT1;AT13;AT130;.;.;1;40;14716;979;815;446;318;426;226;90;18;52;2256;9090;20090101
AT1;AT13;AT130;.;.;1;41;14489;878;682;439;309;439;217;70;20;58;2131;9246;20090101
AT1;AT13;AT130;.;.;1;42;14523;804;975;399;323;415;111;81;26;58;2205;9126;20090101
AT1;AT13;AT130;.;.;1;43;14348;830;979;377;343;400;117;84;22;52;2156;8988;20090101
AT1;AT13;AT130;.;.;1;44;14411;726;929;404;325;413;120;60;30;56;2160;9188;20090101
AT1;AT13;AT130;.;.;1;45;14194;781;779;316;344;369;112;88;18;60;2164;9163;20090101
AT1;AT13;AT130;.;.;1;46;13773;702;730;319;331;369;111;67;22;51;2051;9020;20090101
AT1;AT13;AT130;.;.;1;47;13130;696;663;280;381;342;109;83;15;63;1825;8673;20090101
AT1;AT13;AT130;.;.;1;48;12678;718;812;267;369;334;88;85;18;43;1836;8108;20090101
AT1;AT13;AT130;.;.;1;49;11903;642;657;235;383;301;94;86;25;51;1607;7822;20090101
AT1;AT13;AT130;.;.;1;50;11439;685;556;191;439;325;103;86;13;38;1544;7459;20090101
AT1;AT13;AT130;.;.;1;51;11026;689;458;201;441;262;95;116;12;54;1516;7182;20090101
AT1;AT13;AT130;.;.;1;52;10566;703;668;188;431;293;89;115;10;43;1433;6593;20090101
AT1;AT13;AT130;.;.;1;53;9952;716;591;203;492;281;99;159;15;46;1334;6016;20090101
AT1;AT13;AT130;.;.;1;54;9414;780;445;164;420;301;67;155;10;37;1318;5717;20090101
AT1;AT13;AT130;.;.;1;55;8907;809;354;141;407;319;67;155;5;34;1215;5401;20090101
AT1;AT13;AT130;.;.;1;56;9032;1008;300;123;366;394;75;104;10;33;1208;5411;20090101
AT1;AT13;AT130;.;.;1;57;8507;888;247;137;335;297;70;111;6;23;1100;5293;20090101
AT1;AT13;AT130;.;.;1;58;8998;1027;409;120;266;337;60;102;10;23;1096;5548;20090101
AT1;AT13;AT130;.;.;1;59;9160;886;317;113;286;285;47;106;7;34;983;6096;20090101
AT1;AT13;AT130;.;.;1;60;9955;843;285;158;229;235;51;107;11;33;950;7053;20090101
AT1;AT13;AT130;.;.;1;61;10213;704;272;200;170;204;43;103;11;27;803;7676;20090101
AT1;AT13;AT130;.;.;1;62;7787;501;221;240;166;219;57;89;5;37;792;5460;20090101
AT1;AT13;AT130;.;.;1;63;7286;371;232;379;122;114;29;87;18;22;847;5065;20090101
AT1;AT13;AT130;.;.;1;64;9360;454;179;341;156;142;43;91;9;19;967;6959;20090101
AT1;AT13;AT130;.;.;1;65;9212;405;129;296;130;105;42;84;15;19;868;7119;20090101
AT1;AT13;AT130;.;.;1;66;8649;375;143;268;97;98;42;85;18;15;774;6734;20090101
AT1;AT13;AT130;.;.;1;67;9575;325;128;264;73;102;40;75;8;23;831;7706;20090101
AT1;AT13;AT130;.;.;1;68;9765;290;109;266;55;93;27;81;9;34;764;8037;20090101
AT1;AT13;AT130;.;.;1;69;9056;262;97;261;71;78;48;76;13;16;650;7484;20090101
AT1;AT13;AT130;.;.;1;70;5474;211;94;167;36;71;43;77;11;34;558;4172;20090101
AT1;AT13;AT130;.;.;1;71;4617;222;80;149;33;66;33;83;13;24;552;3362;20090101
AT1;AT13;AT130;.;.;1;72;4246;181;54;108;39;58;37;82;7;17;491;3172;20090101
AT1;AT13;AT130;.;.;1;73;4103;156;59;114;36;35;26;60;6;20;455;3136;20090101
AT1;AT13;AT130;.;.;1;74;3864;153;61;84;33;45;27;54;1;12;427;2967;20090101
AT1;AT13;AT130;.;.;1;75;3845;131;62;53;26;32;26;54;5;5;349;3102;20090101
AT1;AT13;AT130;.;.;1;76;3888;116;60;39;27;21;22;42;3;8;380;3170;20090101
AT1;AT13;AT130;.;.;1;77;3659;124;31;48;17;23;26;37;3;7;323;3020;20090101
AT1;AT13;AT130;.;.;1;78;3775;96;35;51;22;17;23;54;0;7;332;3138;20090101
AT1;AT13;AT130;.;.;1;79;3398;91;13;45;21;11;27;48;1;2;283;2856;20090101
AT1;AT13;AT130;.;.;1;80;3313;58;21;55;16;14;18;35;0;5;277;2814;20090101
AT1;AT13;AT130;.;.;1;81;3013;48;15;28;12;14;24;32;1;3;249;2587;20090101
AT1;AT13;AT130;.;.;1;82;2783;45;13;27;15;4;25;28;1;3;208;2414;20090101
AT1;AT13;AT130;.;.;1;83;2546;21;8;32;16;5;23;26;1;4;204;2206;20090101
AT1;AT13;AT130;.;.;1;84;2200;23;8;24;18;7;17;22;0;3;162;1916;20090101
AT1;AT13;AT130;.;.;1;85;1933;22;2;29;20;3;20;28;1;1;170;1637;20090101
AT1;AT13;AT130;.;.;1;86;1751;21;5;23;11;1;17;26;1;2;161;1483;20090101
AT1;AT13;AT130;.;.;1;87;1330;13;7;16;8;5;16;20;0;3;110;1132;20090101
AT1;AT13;AT130;.;.;1;88;1159;13;2;30;20;1;11;19;1;0;114;948;20090101
AT1;AT13;AT130;.;.;1;89;772;12;0;21;9;1;10;18;0;0;90;611;20090101
AT1;AT13;AT130;.;.;1;90;447;4;1;10;2;1;3;12;0;2;47;365;20090101
AT1;AT13;AT130;.;.;1;91;337;1;2;8;6;0;5;3;0;1;35;276;20090101
AT1;AT13;AT130;.;.;1;92;293;1;0;10;3;1;3;4;0;2;31;238;20090101
AT1;AT13;AT130;.;.;1;93;264;0;2;7;2;2;3;2;0;0;25;221;20090101
AT1;AT13;AT130;.;.;1;94;242;2;0;6;1;1;2;6;0;1;20;203;20090101
AT1;AT13;AT130;.;.;1;95;179;2;0;1;1;1;1;4;0;0;9;160;20090101
AT1;AT13;AT130;.;.;1;96;119;1;0;3;0;0;0;4;0;1;13;97;20090101
AT1;AT13;AT130;.;.;1;97;67;0;0;0;0;0;0;1;0;0;2;64;20090101
AT1;AT13;AT130;.;.;1;98;60;0;0;0;0;0;1;1;0;0;7;51;20090101
AT1;AT13;AT130;.;.;1;99;26;0;0;0;0;0;0;0;0;1;1;24;20090101
AT1;AT13;AT130;.;.;1;100;14;0;0;0;0;0;0;0;0;0;0;14;20090101
AT1;AT13;AT130;.;.;1;101;7;0;0;0;0;0;0;1;0;0;1;5;20090101
AT1;AT13;AT130;.;.;1;102;5;0;0;0;0;0;0;0;0;0;1;4;20090101
AT1;AT13;AT130;.;.;1;103;2;0;0;0;0;0;0;0;0;1;0;1;20090101
AT1;AT13;AT130;.;.;1;105;1;0;0;0;0;0;0;0;0;0;0;1;20090101
AT1;AT13;AT130;.;.;2;0;8061;325;280;183;210;80;102;44;4;63;950;5820;20100101
AT1;AT13;AT130;.;.;2;1;8345;328;284;182;193;55;98;35;4;62;994;6110;20100101
AT1;AT13;AT130;.;.;2;2;8213;350;254;174;181;75;91;41;3;75;881;6088;20100101
AT1;AT13;AT130;.;.;2;3;8319;345;234;162;173;60;65;27;8;97;876;6272;20100101
AT1;AT13;AT130;.;.;2;4;7996;319;226;148;137;77;68;26;1;78;780;6136;20100101
AT1;AT13;AT130;.;.;2;5;7870;303;230;138;123;60;75;31;4;93;740;6073;20100101
AT1;AT13;AT130;.;.;2;6;7674;299;232;111;102;74;54;14;1;82;763;5942;20100101
AT1;AT13;AT130;.;.;2;7;7813;252;245;128;100;83;39;23;2;100;775;6066;20100101
AT1;AT13;AT130;.;.;2;8;7532;265;286;123;107;93;41;20;0;80;740;5777;20100101
AT1;AT13;AT130;.;.;2;9;7654;301;298;98;92;106;54;19;4;69;789;5824;20100101
AT1;AT13;AT130;.;.;2;10;7380;288;294;75;105;89;49;18;3;71;749;5639;20100101
AT1;AT13;AT130;.;.;2;11;7479;320;319;99;98;122;39;19;2;77;775;5609;20100101
AT1;AT13;AT130;.;.;2;12;7601;323;304;97;103;104;48;27;3;76;810;5706;20100101
AT1;AT13;AT130;.;.;2;13;7858;320;320;92;113;107;63;22;4;60;853;5904;20100101
AT1;AT13;AT130;.;.;2;14;7870;329;318;82;84;102;58;21;2;60;817;5997;20100101
AT1;AT13;AT130;.;.;2;15;8062;316;338;82;122;112;46;22;3;66;806;6149;20100101
AT1;AT13;AT130;.;.;2;16;8039;327;298;77;105;99;56;18;0;53;762;6244;20100101
AT1;AT13;AT130;.;.;2;17;8261;371;313;67;111;140;37;20;3;71;809;6319;20100101
AT1;AT13;AT130;.;.;2;18;8932;380;381;97;88;226;82;37;3;72;930;6636;20100101
AT1;AT13;AT130;.;.;2;19;9885;469;522;157;120;240;160;51;3;86;1196;6881;20100101
AT1;AT13;AT130;.;.;2;20;10765;515;638;265;127;328;222;68;5;83;1405;7109;20100101
AT1;AT13;AT130;.;.;2;21;11604;599;714;347;190;340;277;87;8;85;1639;7318;20100101
AT1;AT13;AT130;.;.;2;22;11838;671;732;411;231;338;315;86;7;81;1763;7203;20100101
AT1;AT13;AT130;.;.;2;23;12161;613;803;460;228;362;321;81;9;110;1945;7229;20100101
AT1;AT13;AT130;.;.;2;24;12501;701;794;510;345;383;275;104;12;104;2015;7258;20100101
AT1;AT13;AT130;.;.;2;25;13153;700;785;540;347;433;317;125;11;101;2222;7572;20100101
AT1;AT13;AT130;.;.;2;26;13459;704;757;535;429;421;274;130;9;131;2380;7689;20100101
AT1;AT13;AT130;.;.;2;27;13744;705;742;557;414;340;284;131;8;113;2393;8057;20100101
AT1;AT13;AT130;.;.;2;28;13891;765;829;554;457;393;321;168;15;167;2435;7787;20100101
AT1;AT13;AT130;.;.;2;29;13491;756;791;552;501;347;338;139;17;155;2516;7379;20100101
AT1;AT13;AT130;.;.;2;30;12669;735;749;549;488;321;312;166;20;137;2423;6769;20100101
AT1;AT13;AT130;.;.;2;31;12483;752;764;462;504;294;347;194;12;123;2374;6657;20100101
AT1;AT13;AT130;.;.;2;32;12346;784;737;465;468;302;322;180;22;134;2490;6442;20100101
AT1;AT13;AT130;.;.;2;33;12217;794;671;489;479;328;305;172;11;123;2459;6386;20100101
AT1;AT13;AT130;.;.;2;34;12536;792;739;447;481;320;306;208;15;129;2408;6691;20100101
AT1;AT13;AT130;.;.;2;35;12876;814;862;404;406;371;306;192;16;134;2395;6976;20100101
AT1;AT13;AT130;.;.;2;36;12703;822;914;382;387;397;220;149;21;104;2421;6886;20100101
AT1;AT13;AT130;.;.;2;37;13068;878;862;403;401;417;254;127;15;134;2352;7225;20100101
AT1;AT13;AT130;.;.;2;38;13359;942;769;336;441;493;244;154;12;129;2311;7528;20100101
AT1;AT13;AT130;.;.;2;39;13741;959;817;427;426;444;223;158;20;124;2345;7798;20100101
AT1;AT13;AT130;.;.;2;40;13936;974;730;338;347;481;239;150;13;107;2190;8367;20100101
AT1;AT13;AT130;.;.;2;41;14455;903;662;357;393;473;278;131;19;91;2099;9049;20100101
AT1;AT13;AT130;.;.;2;42;14001;840;516;395;327;456;262;135;19;106;1969;8976;20100101
AT1;AT13;AT130;.;.;2;43;14050;795;763;360;367;454;128;89;9;85;1966;9034;20100101
AT1;AT13;AT130;.;.;2;44;13922;766;798;339;381;455;147;84;8;96;1887;8961;20100101
AT1;AT13;AT130;.;.;2;45;13910;709;706;328;309;405;134;90;18;107;1903;9201;20100101
AT1;AT13;AT130;.;.;2;46;13894;745;619;330;334;418;120;84;19;87;1783;9355;20100101
AT1;AT13;AT130;.;.;2;47;13400;703;537;316;337;378;122;81;6;77;1790;9053;20100101
AT1;AT13;AT130;.;.;2;48;12853;772;464;289;390;369;108;82;8;91;1488;8792;20100101
AT1;AT13;AT130;.;.;2;49;12671;734;678;233;404;378;119;75;12;84;1566;8388;20100101
AT1;AT13;AT130;.;.;2;50;12154;741;495;249;448;338;103;82;9;75;1528;8086;20100101
AT1;AT13;AT130;.;.;2;51;11536;697;433;217;455;370;109;88;11;70;1444;7642;20100101
AT1;AT13;AT130;.;.;2;52;11200;735;355;211;488;330;104;92;14;62;1439;7370;20100101
AT1;AT13;AT130;.;.;2;53;11402;861;481;204;432;392;118;115;20;71;1504;7204;20100101
AT1;AT13;AT130;.;.;2;54;10734;987;465;194;481;379;85;147;9;61;1391;6535;20100101
AT1;AT13;AT130;.;.;2;55;10306;1096;379;194;431;389;99;154;5;66;1337;6156;20100101
AT1;AT13;AT130;.;.;2;56;9916;1118;318;204;389;403;66;149;3;39;1283;5944;20100101
AT1;AT13;AT130;.;.;2;57;9806;1111;316;183;402;392;87;131;4;67;1267;5846;20100101
AT1;AT13;AT130;.;.;2;58;9248;966;198;174;337;266;68;114;3;51;1167;5904;20100101
AT1;AT13;AT130;.;.;2;59;9786;1043;333;161;325;287;79;115;2;48;1144;6249;20100101
AT1;AT13;AT130;.;.;2;60;10044;899;233;195;243;317;72;121;2;43;1085;6834;20100101
AT1;AT13;AT130;.;.;2;61;10950;872;240;183;261;232;57;152;5;30;1107;7811;20100101
AT1;AT13;AT130;.;.;2;62;11492;711;185;240;208;205;45;149;3;51;1064;8631;20100101
AT1;AT13;AT130;.;.;2;63;8622;500;174;288;179;163;46;134;9;57;911;6161;20100101
AT1;AT13;AT130;.;.;2;64;8521;422;180;410;154;127;44;103;2;43;1008;6028;20100101
AT1;AT13;AT130;.;.;2;65;10843;444;136;379;222;118;46;129;2;33;1136;8198;20100101
AT1;AT13;AT130;.;.;2;66;10679;418;108;371;182;115;56;107;3;18;982;8319;20100101
AT1;AT13;AT130;.;.;2;67;9976;405;110;362;140;102;47;117;2;19;939;7733;20100101
AT1;AT13;AT130;.;.;2;68;11222;380;89;370;121;99;53;96;0;35;897;9082;20100101
AT1;AT13;AT130;.;.;2;69;11700;363;110;412;106;99;57;83;1;41;828;9600;20100101
AT1;AT13;AT130;.;.;2;70;10919;328;79;308;109;77;61;76;6;25;722;9128;20100101
AT1;AT13;AT130;.;.;2;71;6648;253;74;224;66;91;44;72;6;26;559;5233;20100101
AT1;AT13;AT130;.;.;2;72;5562;246;74;191;84;67;40;80;1;38;565;4176;20100101
AT1;AT13;AT130;.;.;2;73;5404;263;40;155;67;64;40;69;3;21;511;4171;20100101
AT1;AT13;AT130;.;.;2;74;5277;219;45;133;67;64;31;52;3;19;532;4112;20100101
AT1;AT13;AT130;.;.;2;75;5328;240;42;113;67;32;39;57;3;14;504;4217;20100101
AT1;AT13;AT130;.;.;2;76;5417;194;59;107;57;42;34;59;0;14;489;4362;20100101
AT1;AT13;AT130;.;.;2;77;5672;199;61;88;50;37;33;41;2;10;497;4654;20100101
AT1;AT13;AT130;.;.;2;78;5698;169;26;83;48;27;30;52;0;7;479;4777;20100101
AT1;AT13;AT130;.;.;2;79;5782;172;31;74;48;21;21;56;2;10;491;4856;20100101
AT1;AT13;AT130;.;.;2;80;5495;128;29;100;48;23;38;48;2;5;438;4636;20100101
AT1;AT13;AT130;.;.;2;81;5435;106;20;78;43;21;24;51;0;13;418;4661;20100101
AT1;AT13;AT130;.;.;2;82;5289;82;22;77;42;18;37;50;0;8;435;4518;20100101
AT1;AT13;AT130;.;.;2;83;5581;89;19;124;61;19;45;49;0;13;479;4683;20100101
AT1;AT13;AT130;.;.;2;84;5473;84;12;188;58;12;49;50;1;9;409;4601;20100101
AT1;AT13;AT130;.;.;2;85;5114;58;7;196;65;11;43;30;0;9;407;4288;20100101
AT1;AT13;AT130;.;.;2;86;4938;54;6;203;79;3;34;46;0;12;432;4069;20100101
AT1;AT13;AT130;.;.;2;87;4434;48;5;214;56;9;37;41;0;11;388;3625;20100101
AT1;AT13;AT130;.;.;2;88;3844;34;5;208;44;11;30;37;1;11;349;3114;20100101
AT1;AT13;AT130;.;.;2;89;3039;24;2;184;34;10;16;35;0;15;296;2423;20100101
AT1;AT13;AT130;.;.;2;90;2077;23;2;88;16;4;14;22;0;7;204;1697;20100101
AT1;AT13;AT130;.;.;2;91;1181;6;2;37;18;2;6;27;0;3;99;981;20100101
AT1;AT13;AT130;.;.;2;92;947;5;0;32;6;2;5;19;0;3;90;785;20100101
AT1;AT13;AT130;.;.;2;93;846;2;1;30;7;1;5;13;0;2;77;708;20100101
AT1;AT13;AT130;.;.;2;94;785;0;0;23;7;1;7;8;0;6;65;668;20100101
AT1;AT13;AT130;.;.;2;95;761;6;0;19;6;0;2;9;0;0;70;649;20100101
AT1;AT13;AT130;.;.;2;96;597;3;0;12;2;1;1;6;0;0;60;512;20100101
AT1;AT13;AT130;.;.;2;97;424;2;0;12;3;0;5;5;0;2;38;357;20100101
AT1;AT13;AT130;.;.;2;98;245;3;0;7;1;0;1;5;0;0;20;208;20100101
AT1;AT13;AT130;.;.;2;99;177;0;0;2;0;0;3;2;0;0;10;160;20100101
AT1;AT13;AT130;.;.;2;100;114;0;1;1;0;0;0;4;0;0;8;100;20100101
AT1;AT13;AT130;.;.;2;101;56;0;0;1;0;0;1;2;0;0;4;48;20100101
AT1;AT13;AT130;.;.;2;102;42;0;0;2;0;1;1;0;0;0;2;36;20100101
